gen,pop_size,TotalLostPackets_media,delayMedio_media,throughputMedioBPS_media,simulations_count
21, 40, 364.8409523809523, 0.01304786880562476, 939529832.1015013, 730
22, 40, 303.75047619047615, 0.01311409317872381, 936645359.3351767, 762
23, 40, 326.53428571428566, 0.013091238274367619, 947871582.8477334, 794
24, 40, 359.61238095238093, 0.013048762733150475, 943532189.5653173, 826
25, 40, 338.1942857142856, 0.012942633509671429, 947472229.0161865, 857
26, 40, 358.6485714285714, 0.013080917227750479, 948594889.8112985, 888
27, 40, 369.9609523809522, 0.013163517716668571, 944703776.8143884, 919
28, 40, 355.0199999999999, 0.013349623320471432, 938769584.4756639, 950
29, 40, 391.8914285714284, 0.013353089764700007, 933675871.6917506, 981
30, 40, 390.73523809523795, 0.013413963965817144, 932153070.5267974, 1010
