gen,pop_size,TotalLostPackets_media,delayMedio_media,throughputMedioBPS_media,simulations_count
30, 30, 272.27714285714285, 0.012122912885502856, 994949166.8948393, 815
31, 30, 245.14000000000001, 0.013033631443879997, 914334341.4134953, 842
32, 30, 225.61714285714282, 0.012197179497657144, 957810533.4944324, 869
33, 30, 255.7457142857142, 0.012343679813348572, 968199998.9721165, 895
34, 30, 280.89428571428573, 0.011437719281065715, 1015971371.1611071, 922
35, 30, 213.95714285714286, 0.012353464483262858, 946916654.1382049, 948
36, 30, 307.68285714285713, 0.013202254963574286, 908213018.6361408, 974
37, 30, 343.54285714285714, 0.01276942991795143, 916491202.8953254, 1001
38, 30, 222.16571428571427, 0.011518878156168571, 992485490.5448889, 1027
39, 30, 223.22571428571433, 0.011918310058637142, 985814729.3542507, 1054
40, 30, 291.50571428571428, 0.012917261032457142, 920808077.8977363, 1081
41, 30, 214.66857142857148, 0.012891753379434285, 921815310.5937283, 1106
42, 30, 263.3542857142857, 0.013264212222002858, 916365971.6435025, 1133
43, 30, 326.6628571428571, 0.013186049999979998, 930026889.3288037, 1159
44, 30, 247.43142857142857, 0.012285490677879998, 962089141.4583769, 1185
45, 30, 305.73428571428576, 0.011938494282217143, 979184789.3554504, 1211
46, 30, 212.15142857142854, 0.01252998612789143, 926762756.3856884, 1237
47, 30, 268.3228571428571, 0.011890376973057146, 995522827.1708206, 1263
48, 30, 305.2628571428571, 0.012203614632994287, 958401467.392833, 1289
49, 30, 360.40857142857146, 0.012196416476180002, 989662343.9667202, 1315
50, 30, 261.6142857142857, 0.01253267389798, 936322946.4195728, 1341
1, 35, 250.04000000000002, 0.01279324413937714, 909619866.736942, 33
2, 35, 348.4485714285714, 0.01324807300032857, 913938449.274712, 67
3, 35, 303.56857142857143, 0.013110593361145714, 922992324.7342262, 101
4, 35, 275.4971428571428, 0.012898734570802858, 926704189.1377151, 134
5, 35, 290.1228571428572, 0.013216945069594286, 908293556.0266565, 167
6, 35, 217.09142857142857, 0.012320458400257143, 957168237.4868221, 199
7, 35, 240.06, 0.012745998326282856, 966298899.000354, 231
8, 35, 254.81714285714287, 0.013016842477554285, 959719349.3987191, 264
9, 35, 270.00857142857143, 0.013283994947817141, 930615082.5599184, 297
10, 35, 277.10857142857145, 0.012318493833408573, 973208470.798617, 329
11, 35, 295.95714285714286, 0.012293406422394288, 944549666.3322223, 362
12, 35, 345.47142857142853, 0.012755562243654286, 941044945.5077509, 395
13, 35, 386.66857142857145, 0.012367189849194288, 986680617.4477971, 427
14, 35, 388.5142857142857, 0.01278728247512286, 927549173.7313194, 459
15, 35, 333.84000000000003, 0.012992293868174288, 920966968.8658512, 491
16, 35, 307.9657142857143, 0.012564088714839999, 939409117.1508392, 524
17, 35, 380.1714285714286, 0.012373214460017143, 961760785.1410081, 557
18, 35, 385.1485714285714, 0.01227940783212, 970710696.4182161, 589
19, 35, 367.36, 0.012019498417745715, 974912089.2863824, 621
20, 35, 400.26, 0.012540021141231428, 951521100.1055425, 654
21, 35, 356.5285714285715, 0.012800326902097144, 975823463.3140138, 685
22, 35, 319.7142857142857, 0.01194246390429143, 1022272621.5460532, 716
23, 35, 334.44571428571425, 0.012227198498880001, 983449896.9715325, 748
24, 35, 383.3228571428571, 0.01225483088858, 968444055.5806866, 780
25, 35, 378.4571428571429, 0.011799240431825717, 1038454078.2169834, 810
26, 35, 337.51428571428573, 0.012044448836677143, 1029293028.359863, 840
27, 35, 242.10285714285715, 0.012583248118682857, 941879297.6494843, 872
28, 35, 321.70285714285717, 0.012762289545434286, 951471218.7342784, 903
29, 35, 304.6942857142858, 0.012278933321982858, 954012720.3379883, 934
30, 35, 303.8342857142857, 0.013070398013005715, 928578617.6023057, 967
31, 35, 253.48571428571427, 0.01279692489664857, 943911836.6825771, 997
32, 35, 293.37142857142857, 0.012541382760277145, 944980973.224769, 1027
33, 35, 336.6028571428571, 0.012320571312617146, 961016750.8641268, 1057
34, 35, 215.92571428571432, 0.012194561958614287, 984211140.9037802, 1087
35, 35, 233.54000000000002, 0.012349865273188572, 966846262.3335701, 1117
36, 35, 281.66285714285715, 0.01263500684494857, 939696168.0717409, 1148
37, 35, 297.7342857142857, 0.01309188586800857, 902583704.421245, 1177
38, 35, 311.6571428571429, 0.012974195195325711, 935055573.1981415, 1207
39, 35, 250.70285714285714, 0.013039982120177141, 920660173.798055, 1237
40, 35, 259.02571428571434, 0.012561067407677142, 947054439.9926138, 1266
41, 35, 208.28285714285715, 0.012617782516188569, 929526166.5058088, 1296
42, 35, 201.8057142857143, 0.012906545078257142, 918171752.7478584, 1328
43, 35, 267.1457142857143, 0.012569373681651428, 940123400.7382189, 1358
44, 35, 236.94857142857146, 0.012582945231691428, 926823955.5990956, 1389
45, 35, 316.0314285714286, 0.013240397396991427, 927584775.9976752, 1419
46, 35, 306.22285714285715, 0.013103132493342856, 945268868.8237242, 1449
47, 35, 324.1142857142857, 0.013395056215354287, 895768658.0249107, 1480
48, 35, 374.95714285714286, 0.012824360286454287, 922762639.8614756, 1510
49, 35, 258.8228571428571, 0.012924972987611427, 932252756.9237669, 1541
50, 35, 266.57714285714286, 0.012476088305217143, 952379925.5576338, 1571
1, 40, 357.2628571428571, 0.013014055180177142, 943494017.5466022, 38
2, 40, 301.7257142857143, 0.012300473763308572, 975364799.2761047, 76
3, 40, 290.5514285714286, 0.012189133820542857, 984784533.6832529, 114
4, 40, 257.96857142857147, 0.0125861162509, 938439273.8776083, 151
5, 40, 271.65714285714284, 0.013015286168240003, 908589224.5996466, 188
6, 40, 272.70571428571424, 0.013460247034582859, 895008646.8822235, 226
7, 40, 237.35999999999999, 0.013105939503965717, 891234492.3603871, 263
8, 40, 260.85714285714283, 0.012434695416702857, 922629577.1537097, 300
9, 40, 319.5828571428571, 0.011649893836260002, 1009612494.8824517, 337
10, 40, 249.30571428571426, 0.012181875815514286, 961684293.692982, 373
11, 40, 255.29428571428565, 0.012720549245822856, 914959526.0452445, 411
12, 40, 220.54571428571427, 0.012757513812059997, 925338184.9826425, 447
13, 40, 234.8485714285714, 0.013068117308528573, 910294783.8638344, 485
14, 40, 292.46, 0.013052332285088572, 904247640.3388641, 522
15, 40, 248.77999999999997, 0.012718611609579999, 940724118.3225933, 557
16, 40, 279.98571428571427, 0.012992857164948574, 917831605.7318842, 594
17, 40, 270.26, 0.012859515978737145, 918949403.4662457, 631
18, 40, 330.8057142857143, 0.012707412932385715, 926519297.447444, 667
19, 40, 265.9371428571429, 0.012805690595148569, 915773952.2539899, 703
20, 40, 220.56571428571428, 0.012853174995777141, 916120040.0377029, 738
21, 40, 220.66000000000003, 0.013250086044328572, 886959531.680311, 773
22, 40, 252.12285714285719, 0.013281393104162856, 893452409.8304808, 809
23, 40, 243.9457142857143, 0.013207091654971428, 888286859.9552667, 845
24, 40, 263.48, 0.013268752234020001, 880987510.0769459, 882
25, 40, 286.8428571428571, 0.013258385599200003, 892343760.0209004, 916
26, 40, 297.90000000000003, 0.013106321079082859, 900465695.9360119, 952
27, 40, 298.08857142857147, 0.01292990807937143, 915538993.8451192, 989
28, 40, 245.0171428571429, 0.01271345441054857, 937466592.6081934, 1024
29, 40, 276.42857142857144, 0.013208653258325714, 899676821.6866649, 1061
30, 40, 240.36857142857144, 0.013006142926734285, 888207145.4218136, 1096
